Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore.InMemory 9.0.9,,,,,"Microsoft.EntityFrameworkCore.InMemory, 9.0.9  Recommendation:  Remove Microsoft.EntityFrameworkCore.InMemory, and replace with new package Microsoft.EntityFrameworkCore.InMemory 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore.Relational 9.0.9,,,,,"Microsoft.EntityFrameworkCore.Relational, 9.0.9  Recommendation:  Remove Microsoft.EntityFrameworkCore.Relational, and replace with new package Microsoft.EntityFrameworkCore.Relational 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore.Sqlite 9.0.9,,,,,"Microsoft.EntityFrameworkCore.Sqlite, 9.0.9  Recommendation:  Remove Microsoft.EntityFrameworkCore.Sqlite, and replace with new package Microsoft.EntityFrameworkCore.Sqlite 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore.SqlServer 9.0.9,,,,,"Microsoft.EntityFrameworkCore.SqlServer, 9.0.9  Recommendation:  Remove Microsoft.EntityFrameworkCore.SqlServer, and replace with new package Microsoft.EntityFrameworkCore.SqlServer 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore.Design 9.0.9,,,,,"Microsoft.EntityFrameworkCore.Design, 9.0.9  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.9,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.9  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\Config\ServiceCollectionModuleExtensions.cs,16,8,"M:Microsoft.Extensions.Configuration.ConfigurationBinder.GetValue``1(Microsoft.Extensions.Configuration.IConfiguration,System.String)",,,,,"var configured = config.GetValue<string>(""OperationalMode"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\Notifications\Email\NotificationServiceRegistrationExtensions.cs,13,8,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,services.Configure<EmailNotificationOptions>(section);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\Scripting\ScriptTaskExecution.cs,80,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,var engine = new Jint.Engine(cfg => cfg.Strict().LimitMemory(8_000_000).TimeoutInterval(TimeSpan.FromSeconds(2)));
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\VertexBPMN.Integration\McpAdapter\VertexBPMN.McpAdapter.csproj,File,src\VertexBPMN.Integration\McpAdapter\VertexBPMN.McpAdapter.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpAdapter\VertexBPMN.McpAdapter.csproj,File,src\VertexBPMN.Integration\McpAdapter\Program.cs,77,40,T:System.Text.Json.JsonDocument,,,,,var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpAdapter\VertexBPMN.McpAdapter.csproj,File,src\VertexBPMN.Integration\McpAdapter\Program.cs,77,40,T:System.Text.Json.JsonDocument,,,,,var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpAdapter\VertexBPMN.McpAdapter.csproj,File,src\VertexBPMN.Integration\McpAdapter\McpServer.cs,50,8,T:System.Text.Json.JsonDocument,,,,,var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpAdapter\VertexBPMN.McpAdapter.csproj,File,src\VertexBPMN.Integration\McpAdapter\McpServer.cs,50,8,T:System.Text.Json.JsonDocument,,,,,var doc = JsonDocument.Parse(json);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\VertexBPMN.Integration\McpAdapter\VertexBPMN.McpAdapter.csproj,File,src\VertexBPMN.Integration\McpAdapter\JwtHelper.cs,25,12,"M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(System.String,Microsoft.IdentityModel.Tokens.TokenValidationParameters,Microsoft.IdentityModel.Tokens.SecurityToken@)",,,,,"var principal = tokenHandler.ValidateToken(token, validationParameters, out var validatedToken);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\VertexBPMN.Integration\McpAdapter\VertexBPMN.McpAdapter.csproj,File,src\VertexBPMN.Integration\McpAdapter\JwtHelper.cs,11,8,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,var tokenHandler = new JwtSecurityTokenHandler();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\VertexBPMN.Integration\McpAdapter\VertexBPMN.McpAdapter.csproj,File,src\VertexBPMN.Integration\McpAdapter\JwtHelper.cs,11,8,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.#ctor,,,,,var tokenHandler = new JwtSecurityTokenHandler();
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\VertexBPMN.Integration\McpAgentPlugin\VertexBPMN.McpAgentPlugin.csproj,File,src\VertexBPMN.Integration\McpAgentPlugin\VertexBPMN.McpAgentPlugin.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpAgentPlugin\VertexBPMN.McpAgentPlugin.csproj,File,src\VertexBPMN.Integration\McpAgentPlugin\McpAgentPlugin.cs,142,8,T:System.Net.Http.HttpContent,,,,,var respJson = await resp.Content.ReadAsStringAsync(ct);
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,File,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,File,src\VertexBPMN.Integration\McpClient\McpClient.cs,62,12,T:System.Text.Json.JsonDocument,,,,,var evt = JsonDocument.Parse(respJson).RootElement;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,File,src\VertexBPMN.Integration\McpClient\McpClient.cs,62,12,T:System.Text.Json.JsonDocument,,,,,var evt = JsonDocument.Parse(respJson).RootElement;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,File,src\VertexBPMN.Integration\McpClient\McpClient.cs,44,8,T:System.Uri,,,,,"var uri = new Uri(_baseUrl.Replace(""http"", ""ws"") + ""/mcp/ws"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,File,src\VertexBPMN.Integration\McpClient\McpClient.cs,44,8,M:System.Uri.#ctor(System.String),,,,,"var uri = new Uri(_baseUrl.Replace(""http"", ""ws"") + ""/mcp/ws"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,File,src\VertexBPMN.Integration\McpClient\McpClient.cs,35,8,T:System.Text.Json.JsonDocument,,,,,return JsonDocument.Parse(json).RootElement;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,File,src\VertexBPMN.Integration\McpClient\McpClient.cs,35,8,T:System.Text.Json.JsonDocument,,,,,return JsonDocument.Parse(json).RootElement;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,File,src\VertexBPMN.Integration\McpClient\McpClient.cs,34,8,T:System.Net.Http.HttpContent,,,,,var json = await resp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Integration\McpClient\VertexBPMN.McpClient.csproj,File,src\VertexBPMN.Integration\McpClient\McpClient.cs,26,8,T:System.Net.Http.HttpContent,,,,,"var msg = new HttpRequestMessage(HttpMethod.Post, _baseUrl + ""/mcp/jsonrpc"")          {              Content = new StringContent(JsonSerializer.Serialize(req), Encoding.UTF8, ""application/json"")          };"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\VertexBPMN.Model\VertexBPMN.Model.csproj,File,src\VertexBPMN.Model\VertexBPMN.Model.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model\VertexBPMN.Model.csproj,File,src\VertexBPMN.Model\Xml\BpmnSerializer.cs,480,12,T:System.Xml.Serialization.XmlSerializer,,,,,var defs = (Definitions)Serializer.Deserialize(sr);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model\VertexBPMN.Model.csproj,File,src\VertexBPMN.Model\Xml\BpmnSerializer.cs,437,8,T:System.Xml.Serialization.XmlSerializer,,,,,"Serializer.Serialize(xw, defs, Namespaces);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model\VertexBPMN.Model.csproj,File,src\VertexBPMN.Model\Xml\BpmnSerializer.cs,18,12,T:System.Xml.Serialization.XmlSerializer,,,,,"Serializer = new XmlSerializer(                  typeof(Definitions),                 null,                   new Type[]                          {                              // RootElement subtypes (from schema)                              typeof(Collaboration), typeof(Choreography), typeof(GlobalChoreographyTask),                              typeof(GlobalConversation), typeof(CorrelationProperty), typeof(DataStore), typeof(EndPoint),                              typeof(Error), typeof(Escalation), typeof(EventDefinition), typeof(CancelEventDefinition),                              typeof(CompensateEventDefinition), typeof(ConditionalEventDefinition), typeof(ErrorEventDefinition),                              typeof(EscalationEventDefinition), typeof(LinkEventDefinition), typeof(MessageEventDefinition),                              typeof(SignalEventDefinition), typeof(TerminateEventDefinition), typeof(TimerEventDefinition),                              typeof(GlobalBusinessRuleTask), typeof(GlobalManualTask), typeof(GlobalScriptTask), typeof(GlobalTask),                              typeof(GlobalUserTask), typeof(Interface), typeof(ItemDefinition), typeof(Message), typeof(PartnerEntity),                              typeof(PartnerRole), typeof(Process), typeof(Resource), typeof(Signal),                              // FlowElement subtypes (key for Activity chain)                               typeof(BoundaryEvent), typeof(CallActivity), typeof(Conversation), typeof(EndEvent),                              typeof(Event), typeof(ExclusiveGateway), typeof(ImplicitThrowEvent), typeof(IntermediateCatchEvent),                              typeof(IntermediateThrowEvent), typeof(SequenceFlow), typeof(ServiceTask), typeof(StartEvent),                              typeof(SubProcess), typeof(Bpmn.Task), typeof(UserTask),                              // Add more as needed (e.g., from document: SubChoreography, TextAnnotation, etc.)                              typeof(SubChoreography), typeof(TextAnnotation), typeof(Transaction)                              ,typeof(Activity),typeof(Category),                          },                    new XmlRootAttribute(""definitions"") { Namespace = ""http://www.omg.org/spec/BPMN/20100524/MODEL"" }, null, null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model\VertexBPMN.Model.csproj,File,src\VertexBPMN.Model\Xml\BpmnSerializer.cs,18,12,T:System.Xml.Serialization.XmlSerializer,,,,,"Serializer = new XmlSerializer(                  typeof(Definitions),                 null,                   new Type[]                          {                              // RootElement subtypes (from schema)                              typeof(Collaboration), typeof(Choreography), typeof(GlobalChoreographyTask),                              typeof(GlobalConversation), typeof(CorrelationProperty), typeof(DataStore), typeof(EndPoint),                              typeof(Error), typeof(Escalation), typeof(EventDefinition), typeof(CancelEventDefinition),                              typeof(CompensateEventDefinition), typeof(ConditionalEventDefinition), typeof(ErrorEventDefinition),                              typeof(EscalationEventDefinition), typeof(LinkEventDefinition), typeof(MessageEventDefinition),                              typeof(SignalEventDefinition), typeof(TerminateEventDefinition), typeof(TimerEventDefinition),                              typeof(GlobalBusinessRuleTask), typeof(GlobalManualTask), typeof(GlobalScriptTask), typeof(GlobalTask),                              typeof(GlobalUserTask), typeof(Interface), typeof(ItemDefinition), typeof(Message), typeof(PartnerEntity),                              typeof(PartnerRole), typeof(Process), typeof(Resource), typeof(Signal),                              // FlowElement subtypes (key for Activity chain)                               typeof(BoundaryEvent), typeof(CallActivity), typeof(Conversation), typeof(EndEvent),                              typeof(Event), typeof(ExclusiveGateway), typeof(ImplicitThrowEvent), typeof(IntermediateCatchEvent),                              typeof(IntermediateThrowEvent), typeof(SequenceFlow), typeof(ServiceTask), typeof(StartEvent),                              typeof(SubProcess), typeof(Bpmn.Task), typeof(UserTask),                              // Add more as needed (e.g., from document: SubChoreography, TextAnnotation, etc.)                              typeof(SubChoreography), typeof(TextAnnotation), typeof(Transaction)                              ,typeof(Activity),typeof(Category),                          },                    new XmlRootAttribute(""definitions"") { Namespace = ""http://www.omg.org/spec/BPMN/20100524/MODEL"" }, null, null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model\VertexBPMN.Model.csproj,File,src\VertexBPMN.Model\Xml\BpmnSerializer.cs,12,42,T:System.Xml.Serialization.XmlSerializer,,,,,Serializer = null
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model\VertexBPMN.Model.csproj,File,src\VertexBPMN.Model\Xml\BpmnSerializer.cs,18,12,T:System.Xml.Serialization.XmlSerializer,,,,,"Serializer = new XmlSerializer(                  typeof(Definitions),                 null,                   new Type[]                          {                              // RootElement subtypes (from schema)                              typeof(Collaboration), typeof(Choreography), typeof(GlobalChoreographyTask),                              typeof(GlobalConversation), typeof(CorrelationProperty), typeof(DataStore), typeof(EndPoint),                              typeof(Error), typeof(Escalation), typeof(EventDefinition), typeof(CancelEventDefinition),                              typeof(CompensateEventDefinition), typeof(ConditionalEventDefinition), typeof(ErrorEventDefinition),                              typeof(EscalationEventDefinition), typeof(LinkEventDefinition), typeof(MessageEventDefinition),                              typeof(SignalEventDefinition), typeof(TerminateEventDefinition), typeof(TimerEventDefinition),                              typeof(GlobalBusinessRuleTask), typeof(GlobalManualTask), typeof(GlobalScriptTask), typeof(GlobalTask),                              typeof(GlobalUserTask), typeof(Interface), typeof(ItemDefinition), typeof(Message), typeof(PartnerEntity),                              typeof(PartnerRole), typeof(Process), typeof(Resource), typeof(Signal),                              // FlowElement subtypes (key for Activity chain)                               typeof(BoundaryEvent), typeof(CallActivity), typeof(Conversation), typeof(EndEvent),                              typeof(Event), typeof(ExclusiveGateway), typeof(ImplicitThrowEvent), typeof(IntermediateCatchEvent),                              typeof(IntermediateThrowEvent), typeof(SequenceFlow), typeof(ServiceTask), typeof(StartEvent),                              typeof(SubProcess), typeof(Bpmn.Task), typeof(UserTask),                              // Add more as needed (e.g., from document: SubChoreography, TextAnnotation, etc.)                              typeof(SubChoreography), typeof(TextAnnotation), typeof(Transaction)                              ,typeof(Activity),typeof(Category),                          },                    new XmlRootAttribute(""definitions"") { Namespace = ""http://www.omg.org/spec/BPMN/20100524/MODEL"" }, null, null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model\VertexBPMN.Model.csproj,File,src\VertexBPMN.Model\Xml\BpmnSerializer.cs,18,12,T:System.Xml.Serialization.XmlSerializer,,,,,"Serializer = new XmlSerializer(                  typeof(Definitions),                 null,                   new Type[]                          {                              // RootElement subtypes (from schema)                              typeof(Collaboration), typeof(Choreography), typeof(GlobalChoreographyTask),                              typeof(GlobalConversation), typeof(CorrelationProperty), typeof(DataStore), typeof(EndPoint),                              typeof(Error), typeof(Escalation), typeof(EventDefinition), typeof(CancelEventDefinition),                              typeof(CompensateEventDefinition), typeof(ConditionalEventDefinition), typeof(ErrorEventDefinition),                              typeof(EscalationEventDefinition), typeof(LinkEventDefinition), typeof(MessageEventDefinition),                              typeof(SignalEventDefinition), typeof(TerminateEventDefinition), typeof(TimerEventDefinition),                              typeof(GlobalBusinessRuleTask), typeof(GlobalManualTask), typeof(GlobalScriptTask), typeof(GlobalTask),                              typeof(GlobalUserTask), typeof(Interface), typeof(ItemDefinition), typeof(Message), typeof(PartnerEntity),                              typeof(PartnerRole), typeof(Process), typeof(Resource), typeof(Signal),                              // FlowElement subtypes (key for Activity chain)                               typeof(BoundaryEvent), typeof(CallActivity), typeof(Conversation), typeof(EndEvent),                              typeof(Event), typeof(ExclusiveGateway), typeof(ImplicitThrowEvent), typeof(IntermediateCatchEvent),                              typeof(IntermediateThrowEvent), typeof(SequenceFlow), typeof(ServiceTask), typeof(StartEvent),                              typeof(SubProcess), typeof(Bpmn.Task), typeof(UserTask),                              // Add more as needed (e.g., from document: SubChoreography, TextAnnotation, etc.)                              typeof(SubChoreography), typeof(TextAnnotation), typeof(Transaction)                              ,typeof(Activity),typeof(Category),                          },                    new XmlRootAttribute(""definitions"") { Namespace = ""http://www.omg.org/spec/BPMN/20100524/MODEL"" }, null, null);"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,,,Microsoft.EntityFrameworkCore 9.0.10,,,,,"Microsoft.EntityFrameworkCore, 9.0.10  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,,,Microsoft.EntityFrameworkCore.InMemory 9.0.10,,,,,"Microsoft.EntityFrameworkCore.InMemory, 9.0.10  Recommendation:  Remove Microsoft.EntityFrameworkCore.InMemory, and replace with new package Microsoft.EntityFrameworkCore.InMemory 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,,,Microsoft.EntityFrameworkCore.Relational 9.0.10,,,,,"Microsoft.EntityFrameworkCore.Relational, 9.0.10  Recommendation:  Remove Microsoft.EntityFrameworkCore.Relational, and replace with new package Microsoft.EntityFrameworkCore.Relational 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,,,Microsoft.EntityFrameworkCore.Design 9.0.10,,,,,"Microsoft.EntityFrameworkCore.Design, 9.0.10  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,,,Microsoft.AspNetCore.Mvc.Testing 9.0.9,,,,,"Microsoft.AspNetCore.Mvc.Testing, 9.0.9  Recommendation:  Remove Microsoft.AspNetCore.Mvc.Testing, and replace with new package Microsoft.AspNetCore.Mvc.Testing 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\Bpmn\BpmnSerializer.cs,323,8,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(typeof(T));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\Bpmn\BpmnSerializer.cs,258,8,T:System.Xml.Serialization.XmlSerializer,,,,,var defs = (Definitions)Serializer.Deserialize(sr);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\Bpmn\BpmnSerializer.cs,195,8,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(typeof(T));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\Bpmn\BpmnSerializer.cs,189,8,T:System.Xml.Serialization.XmlSerializer,,,,,"Serializer.Serialize(xw, defs, Namespaces);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\Bpmn\BpmnSerializer.cs,54,8,T:System.Xml.Serialization.XmlSerializer,,,,,"Serializer.Serialize(xw, defs, Namespaces);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Model.Schema\VertexBPMN.Model.Schema.csproj,File,src\VertexBPMN.Model.Schema\Bpmn\BpmnSerializer.cs,17,42,T:System.Xml.Serialization.XmlSerializer,,,,,"Serializer = new(typeof(Definitions),          new XmlRootAttribute(""definitions"") { Namespace = ""http://www.omg.org/spec/BPMN/20100524/MODEL"" })"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,,,Microsoft.EntityFrameworkCore 9.0.9,,,,,"Microsoft.EntityFrameworkCore, 9.0.9  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\Infrastructure\Scripting\ScriptTaskExecution.cs,80,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,var engine = new Jint.Engine(cfg => cfg.Strict().LimitMemory(8_000_000).TimeoutInterval(TimeSpan.FromSeconds(2)));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\Hardening\BpmnSecurityValidator.cs,352,4,T:System.Uri,,,,,"public override Uri ResolveUri(Uri? baseUri, string? relativeUri)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\Hardening\BpmnSecurityValidator.cs,352,4,T:System.Uri,,,,,"public override Uri ResolveUri(Uri? baseUri, string? relativeUri)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\Hardening\BpmnSecurityValidator.cs,354,8,T:System.Uri,,,,,"return (baseUri == null ? new Uri(relativeUri!, UriKind.Absolute)              : new Uri(baseUri, relativeUri!));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\Hardening\BpmnSecurityValidator.cs,354,8,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"return (baseUri == null ? new Uri(relativeUri!, UriKind.Absolute)              : new Uri(baseUri, relativeUri!));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\Hardening\BpmnSecurityValidator.cs,354,8,T:System.Uri,,,,,"return (baseUri == null ? new Uri(relativeUri!, UriKind.Absolute)              : new Uri(baseUri, relativeUri!));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\Hardening\BpmnSecurityValidator.cs,354,8,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return (baseUri == null ? new Uri(relativeUri!, UriKind.Absolute)              : new Uri(baseUri, relativeUri!));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\Hardening\BpmnSecurityValidator.cs,342,4,T:System.Uri,,,,,"public override object GetEntity(Uri absoluteUri, string? role, Type? ofObjectToReturn)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Parsing\VertexBPMN.Parsing.csproj,File,src\VertexBPMN.Parsing\Parsing\BpmnParser.cs,115,12,"M:System.Diagnostics.ActivitySource.StartActivity(System.String,System.Diagnostics.ActivityKind)",,,,,"using var activity = _activitySource?.StartActivity(""BpmnParser.ParseAsync"");"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Studio\VertexBPMN.Studio.csproj,File,src\VertexBPMN.Studio\VertexBPMN.Studio.csproj,,,Microsoft.AspNetCore.SignalR.Client 9.0.9,,,,,"Microsoft.AspNetCore.SignalR.Client, 9.0.9  Recommendation:  Remove Microsoft.AspNetCore.SignalR.Client, and replace with new package Microsoft.AspNetCore.SignalR.Client 10.0.2"
